sample_id,subject_id,device,label,duration_sec,rms,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_hz,zero_crossing_rate,spectral_flatness
dac480920f9895fd_S,42,S,1,29.1,0.04603014180347366,889.5712608090167,1004.975551856734,2011.9677197802198,0.056924472012362635,0.00010670693154679611
acb21468f4917685_S,37,S,1,40.1,0.012463188646257084,549.5372926636144,803.8462130896825,1269.6807715311004,0.025674092902711325,2.0877567294519395e-05
5ff1a534003d71d4_S,46,S,1,29.7,0.0009357276058924458,389.74958077649904,749.667530997705,416.63583153928954,0.019051903928955866,4.624342909664847e-05
0ab5ea69ffc45ce6_S,48,S,1,25.6,0.005766872641526015,243.50679886690378,432.82569903698294,325.0624219725343,0.01710935061641698,1.136769697041018e-05
f9c69e682687a0e6_S,02,S,1,25.0,0.025870242716766217,846.6093825606529,907.8662787920166,1729.479699488491,0.0634622012867647,0.00010338373976992443
aa8e4a9c5db4db86_S,06,S,1,62.6,0.015652871691239228,444.18401959807414,697.0812007254076,926.8331630045989,0.017017237800204393,1.1469584023870993e-05
98a19badbdc5111d_S,21,S,1,23.4,0.014014484241023785,448.81180446266256,725.8334059650165,977.1601775956284,0.018953583931010928,2.2023152268957347e-05
11ad44280e6d3a80_S,27,S,1,13.5,0.05661122031343683,741.1045396828036,845.6024095005636,1451.2181575829384,0.0474292339306872,7.696605462115258e-05
c6548b2c70c408ee_S,42,S,1,14.0,0.016247248831663296,633.9779891334299,847.1831989116453,1429.27725456621,0.032919966466894976,3.38974132318981e-05
8f9aa29d6106e05c_S,20,S,1,24.2,0.015504548366406258,342.94835606873255,521.7604022589292,557.2366248348745,0.02177463465984148,5.493500793818384e-06
b081394045050eb0_S,36,S,1,44.9,0.007103812676202473,260.7446544831892,417.8067475482211,390.73628917378915,0.018799523682336183,4.28209295932902e-06
e5aec8155e36d542_S,07,S,1,18.2,0.02082745101500903,737.4336437940369,888.5704838569764,1663.51329086116,0.04934215042838313,5.393744504544884e-05
5b3f78fe2fb82722_S,38,S,1,35.7,0.02031726929056771,312.69024752292745,627.9123020083535,425.480230734767,0.011958077816980286,4.2650253817555495e-06
64a043aa8db8113e_S,49,S,1,13.3,0.017493827019993413,306.60589427679616,657.5046659031619,452.52403846153845,0.009370070237379808,4.380088284960948e-06
aa8d355a905fd01c_S,26,S,1,19.2,0.015729620790028154,628.7761674919358,839.7845207629833,1317.543677204659,0.02677909863768719,2.372693234065082e-05
75809bbcc5853ec4_S,30,S,1,27.1,0.06483790167412658,486.7888118086576,727.7968816204025,1007.9877508854781,0.022997066853600943,1.766042441886384e-05
9302ccb773a7fb40_S,02,S,1,26.9,0.0035895219285150717,800.7562732948123,873.9419874948096,1549.132357312723,0.05977816587395957,0.00011396257468732074
17891c0aa39dbc3b_S,33,S,1,16.0,0.022798459339627562,292.0733980510838,579.503393209766,424.3700099800399,0.012523780563872256,6.0804995882790536e-06
cadf0890444e1cf9_S,50,S,1,37.6,0.02089243886890359,348.7929935188998,635.2730772171333,593.4311224489796,0.013563921662414966,6.533058240165701e-06
733c9c3c82da9d41_S,48,S,1,25.8,0.005830017280779386,248.44814607577976,438.1619436685788,335.92781908302356,0.01695733619888476,6.302761903498322e-06
63b75e0c96616661_S,40,S,1,13.9,0.004512503230720681,255.6064316624289,487.67299401009194,316.98994252873564,0.015141208692528735,1.5485718904528767e-05
e0cbb7ccd6ccca28_S,30,S,1,21.6,0.018642671725318142,416.48698263737174,696.5477298988087,840.883875739645,0.015470425758136095,2.4739803848206066e-05
6c5664abab3b0213_S,38,S,1,18.0,0.01794342788668523,307.45254811556373,634.8046126440495,405.8059502664298,0.010736116507548845,5.203503860684577e-06
14054938bcc4fed9_S,32,S,1,14.5,0.006689182141614567,264.944291484679,456.3136972519068,365.7420154185022,0.01691991327092511,2.8358062991173938e-05
b5011e85c182cda8_S,32,S,1,14.1,0.005992956850320989,261.6554869739327,459.0941257272322,359.60530045351476,0.015860836522108842,4.063121377839707e-05
a31b077e08b5a5a6_S,20,S,1,25.9,0.0100065402030929,397.0573962614221,570.7113720757336,671.9810956790124,0.025501543209876545,9.616334864404052e-06
467a37cdb3831b1d_S,36,S,1,40.4,0.009485629217323918,272.6850713253701,430.34167092903596,401.5055918448139,0.018731365672011085,3.037596798094455e-06
0e4d394cc204afb7_S,26,S,1,25.7,0.028429302234360777,653.0642963164586,837.178868802286,1320.6428793532339,0.02992666064210199,3.0573537515010685e-05
0f7d206539f4b57f_S,27,S,1,18.8,0.016511379580061526,671.9725696959259,833.2362696005106,1324.8697916666667,0.03712681361607143,3.666628981591202e-05
22c8fa656b7cc990_S,30,S,1,27.1,0.019730759642794613,434.1836861695566,703.3326346548347,874.0499557260921,0.0181471138946281,1.224377137987176e-05
e11daf072bb31192_S,41,S,1,24.8,0.006524187940590319,255.81194659912353,490.4924283661445,306.09697164948454,0.014657875926224227,4.364168034953764e-06
6e0a527e2becc5d2_S,36,S,1,42.0,0.007472388744000241,285.2272578921023,437.1929238130956,430.4134139375476,0.019525299885757807,3.836185896943789e-06
5f41484717111054_S,37,S,1,15.8,0.014443622859750075,589.1137080399595,839.2041288191778,1389.3440030364372,0.027560214764676114,2.7652387871057726e-05
fe77ed79827244c8_S,38,S,1,29.1,0.020744124412647103,335.4606487423909,643.736758179082,506.99690934065933,0.012944818853021978,5.975362910248805e-06
265ffffea913e5cc_S,39,S,1,27.8,0.021448276261243803,271.08955900359916,597.0062899616319,363.6004027617952,0.009418939693613348,8.979576705314685e-06
a7c4cb8f169b90f8_S,27,S,1,13.7,0.0341469157692486,628.8717994386512,793.8188930822771,1217.0017482517483,0.03489674388111888,4.7803670895518735e-05
211eb049f2407121_S,02,S,1,36.6,0.009287443259324644,872.0201107883802,901.017119494229,1762.4972683566434,0.06848912805944056,0.00012911776138935238
0baeabc3c28aa1d7_S,30,S,1,12.7,0.01958641206539153,446.3878524832053,714.9096247717212,916.8175377833753,0.01743545340050378,4.146990249864757e-05
e1e7720c1bafc6e7_S,45,S,1,34.2,0.0010698064953943097,367.0799165527191,729.650217680011,355.2239242282507,0.01752605384705332,3.0252858778112568e-05
a173455fdf03957b_S,26,S,1,17.1,0.03374063056612425,499.7745595645264,737.6040181829737,1020.8382009345794,0.0189982476635514,2.9417287805699743e-05
472358b428ad8651_S,40,S,1,11.7,0.004829313475969346,249.88689935586552,478.4267050149945,308.9139344262295,0.014993969859972677,1.303690532949986e-05
39d9215eb8406223_S,26,S,1,36.7,0.01623194193299696,627.3517294756815,842.7511006586317,1334.5548169136878,0.02374741172624237,2.4234088414232247e-05
e2f320959ec6e103_S,16,S,1,16.0,0.00456060564812551,234.79928831464147,489.2321979037248,247.48939620758483,0.014012989645708582,2.393559225311037e-05
ea02c4f820764103_S,02,S,1,31.8,0.0034410731284161573,812.4480392998902,876.4068326579156,1606.3804703219316,0.061644279740945676,0.00010670562187442556
85fa66793023d1b3_S,36,S,1,92.6,0.007851166817007146,289.60953058074415,445.5318047041912,435.35385711817554,0.019453637914651004,4.217379682813771e-06
cbf4b4ef0eba1623_S,45,S,1,25.6,0.0062230861466567285,302.700204777131,635.8920069632776,309.5739700374532,0.01261240831772784,2.098174263664987e-05
901bfdf6344f2ff1_S,39,S,1,19.4,0.02182852263786189,264.7267347221322,590.493232052027,333.82670922570014,0.009072217359967051,1.624605465622153e-05
115d1d1261f1085a_S,39,S,1,14.5,0.02159168245491746,270.54402289938787,591.5263486859002,354.7632158590308,0.009944159553964757,2.2301488570519723e-05
302c53740a4f96c1_S,37,S,1,19.7,0.01248079125438946,516.9973773181572,784.901752098831,1187.1195211038962,0.023187018060064936,2.3530317776021548e-05
563a7592a246ae7b_S,06,S,1,41.1,0.015608598184255298,442.8416573010462,714.0188936380798,890.2176556420234,0.017070844479571985,1.3152041901776101e-05
d12eae0eb907c95e_S,26,S,1,23.0,0.048152044619876454,553.2020408203874,780.7503439754427,1095.1516863699583,0.022593364264603615,1.7433198081562296e-05
846325bf5fba5aa0_S,42,S,1,12.0,0.04063479889948934,627.3409698126346,817.6650154187561,1350.7106050531916,0.03412384682513298,3.932020263164304e-05
bf661d9ff792f816_S,31,S,1,12.5,0.0038331383249973375,255.95488042011468,516.1724587980493,276.8342391304348,0.014260060342071612,7.468731837434461e-06
95d6d100ad222af0_S,20,S,1,15.2,0.008298404034778186,384.49833351810105,581.2394952122256,602.4980304621848,0.023908342633928572,9.273479918192606e-06
05307b1b76b86c4b_S,30,S,1,36.4,0.022608357068755146,471.07374407007745,727.094665241881,973.9812170474517,0.019899820820518454,1.84865748451557e-05
90cc6967334b0b16_S,37,S,1,24.1,0.012214883817705547,561.4487069754692,815.5880208281133,1315.8881797082229,0.025763635610079577,2.7651331038214266e-05
f4f518a2397a288c_S,27,S,1,11.4,0.024998552935832693,668.8663556678073,837.5011157341752,1368.609943977591,0.0380531118697479,4.8225399950752035e-05
19796db854b9c598_S,26,S,1,16.0,0.022610333224010678,570.1464627793846,777.1954692640949,1139.7049650698602,0.0234375,2.8771763027179986e-05
bab2fd097551e14c_S,08,S,1,12.4,0.019950397637413818,471.2782741535874,729.2602296653449,962.0046713917526,0.02094701393363402,1.587916267453693e-05
e9f22506fca41dd2_S,48,S,1,28.1,0.005680157037549846,273.66327378027506,463.05353197373057,369.14284698521044,0.018659120804891922,7.0528708420170005e-06
15cd1b8a26812796_S,26,S,1,13.4,0.016899512622910663,482.5748222120209,720.7853063434688,1032.3873806682577,0.015302198314439141,1.1698479283950292e-05
d46e29ab5e2de698_S,15,S,1,66.5,0.01561722238237297,315.20047850487265,638.5403785610825,423.8891895141895,0.01283763979076479,6.434160241042264e-06
6a1df182e7f5b87a_S,49,S,1,18.0,0.018669701405229056,309.3464536722694,646.1900318909805,475.99356127886324,0.0090770009991119,1.3265092093206476e-05
b4a73fad9e563906_S,26,S,1,17.6,0.021600963572632418,572.3378833494439,801.7984615754476,1191.1864791288567,0.02353320666969147,1.8372005797573365e-05
1f90d66be700fa01_S,33,S,1,14.6,0.024173989688299362,353.05302283435236,659.4187821917702,498.9742888402626,0.01689645445842451,1.4160084901959635e-05
be8d01bc4099bf51_S,09,S,1,37.8,0.013234005939850114,475.5281759652693,793.759404649099,992.9475994077834,0.019123935860829104,1.533641989226453e-05
e1a45b0a0839f947_S,45,S,1,18.4,0.0014503981623146462,342.3534248158884,715.774555676375,335.6662326388889,0.013648139105902778,3.268051295890473e-05
ccc9dd817957acd5_S,39,S,1,14.9,0.023919719380580653,267.0516258477978,591.9980469769796,343.7332349785408,0.00826410776555794,9.227227565133944e-06
34d28ca27da43c77_S,46,S,1,50.6,0.001453168890597077,348.4357461365034,706.485581809512,341.64625474083437,0.015108631775442478,2.85290225292556e-05
68df1eebc8e41d56_S,37,S,1,24.6,0.012746448135893262,507.307793296499,776.5747389978319,1128.0376300390117,0.022403156493823146,2.2566602638107724e-05
9c61394093a981b8_S,27,S,1,23.9,0.04868987972450837,743.9833793495047,849.7109307753399,1507.5510374832663,0.0461965047690763,4.520743095781654e-05
df897cd45c5f23fb_S,45,S,1,26.0,0.007975171758654656,277.26799151255267,557.7396183480117,282.05719557195573,0.014232227283210332,1.6078627595561557e-05
d88f915d97a94813_S,38,S,1,23.8,0.019614149259601536,338.80457702959956,639.016860447813,510.47967069892474,0.013687626008064516,1.2671575859712902e-05
fc0dd50fed7dd1fe_S,13,S,1,14.3,0.004496351905133365,239.28848939939996,497.64608382422506,257.41051454138704,0.01356591687639821,5.1241171604488045e-05
55defe77f47f2e00_S,39,S,1,18.9,0.023059563717265655,277.3123110621248,587.6443001990065,411.35258037225043,0.009894511421319797,6.43622570350999e-06
b1c251a2b6ed7974_S,30,S,1,17.9,0.018884521658455868,428.8869962708219,712.1664198648668,881.5011160714286,0.01676112583705357,1.7930860849446617e-05
df5f67249a36129e_S,48,S,1,16.6,0.005758456877253665,251.94992541575823,438.45092588698026,343.78010597302506,0.01729117744460501,1.1422098395996727e-05
e5e35e23e67a5f1f_S,37,S,1,20.7,0.013273588725538504,534.2897214870419,795.7524408600111,1243.3104714064914,0.023894084476429676,2.7884900191565976e-05
da553e7737b577a5_S,33,S,1,28.1,0.022500504550039397,293.7861105263938,575.2377484746875,421.47504266211604,0.013138598549488055,4.866681592829991e-06
11a4731706c96924_S,42,S,1,16.2,0.013937598987634832,632.101922779912,853.5829702953131,1450.289694280079,0.03131067400147929,5.5271488236030564e-05
e2c1f0c8745f6932_S,42,S,1,13.4,0.0316669476122858,623.1884076397367,814.5587861594607,1385.1991348448687,0.03242700253579952,4.416702358867042e-05
258d826593b8635b_S,26,S,1,15.3,0.04148724720641189,532.6426224162399,772.3886189028074,1034.7892745302713,0.023111299582463465,1.4925317373126745e-05
370c677a188de4fe_S,09,S,1,29.6,0.014729440986031014,468.1214034518841,781.3006422747186,963.2238795896328,0.018465046233801297,1.3251896234578453e-05
16b35bb19a3feac9_S,33,S,1,32.8,0.02026637291460457,316.1131559839519,632.0046605444153,441.52808235867445,0.013199774610136453,4.707894731836859e-06
dc6251fb2ffaca3d_S,26,S,1,25.0,0.029042286310804268,652.3990764006996,855.3952097572894,1359.2151534526854,0.03177949168797954,2.595746991573833e-05
b2c1c88c4dc1381e_S,41,S,1,35.2,0.004080066595850568,252.84958110667554,505.8572299908028,280.7745799273388,0.015053342841734787,7.296145213331329e-06
83e46917285f9e4d_S,48,S,1,20.9,0.005679186738009857,256.4748890725491,439.87472877462204,353.2468463302752,0.017803600439602447,4.394629741000244e-06
4ee3b32a06e6efea_S,46,S,1,26.4,0.003548000816395859,356.3986690053085,704.2845670851096,358.67509079903147,0.017192702027845036,3.117180312983692e-05
0df8ac7a130b8772_S,42,S,1,15.1,0.0387498097134241,720.301930712855,891.505865086836,1648.1230137711864,0.04315082097457627,5.437619984149933e-05
8dff5e7f1e9c31fd_S,48,S,1,29.1,0.005889771947654474,246.26866024608893,432.3809926470941,335.0103021978022,0.017232572115384617,3.964098141295835e-06
0a8d9271f4e4188f_S,47,S,1,10.0,0.015242123767334385,370.04383594827567,653.4678578294312,691.3688099041534,0.015160118809904153,1.3154711268725805e-05
4198913ef76d7b0a_S,37,S,1,17.4,0.01314072986680867,552.4524099618164,812.6432844998201,1287.942325367647,0.02512673770680147,3.3921336580533534e-05
1e48e07e41e62e5a_S,39,S,1,20.2,0.020383212265520402,276.320671708104,599.6303556707298,369.9317642405063,0.0098822871340981,6.090206625231076e-06
840cede417d56712_S,46,S,1,19.5,0.0019678434906018932,295.90767176315785,654.6008047380412,235.75819672131146,0.011098392674180328,1.729492396407295e-05
6efc902f85bb9315_S,27,S,1,14.1,0.07855661286576915,688.1041667729024,815.8224883698442,1305.9452947845805,0.042312172264739226,4.342776082921773e-05
367bc7bf88aa4179_S,33,S,1,20.3,0.021794790164061915,300.5055758139237,582.0844903446094,423.1053149606299,0.014158618356299212,1.8382301277597435e-05
b5bb0defe7f4752f_S,46,S,1,24.0,0.009434583347988421,321.0091339497322,635.0059740294439,346.34029627163784,0.014307095747336884,3.0890216294210404e-05
7014ee850465c382_S,26,S,1,49.9,0.016657056886492813,568.1675400511992,807.8398446593944,1203.761017628205,0.01867707081330128,1.5087680367287248e-05
4a0afd2784d37852_S,45,S,1,12.5,0.0027262646642177615,261.24127706340323,614.3830209528211,207.22106777493607,0.00918243486253197,7.473523055523401e-06
400e21721a46626b_S,32,S,1,15.6,0.007147332323585597,296.42440723313257,493.39517778812933,452.1004098360656,0.017740218365778687,3.82274083676748e-05
736c77b6eee0d7ca_S,06,S,1,23.2,0.016055154535106583,441.48963798052546,684.3497487856005,906.0670626721763,0.01861790848829201,1.4953943718865048e-05
7b5d5b51cc1176a1_S,19,S,1,27.6,0.021816280518860646,517.7763888385894,802.224069931363,1161.3828939745076,0.02014683516801854,1.9513474398991093e-05
a044d8828af5b2b8_S,10,S,1,18.2,0.018597939889893042,367.2614934737016,626.0670798706878,580.4728690685413,0.017891345836994726,1.9234825231251307e-05
9c4323290a6273eb_S,26,S,1,14.8,0.03113130090391838,571.2199700832018,788.3847100886177,1169.2933315334774,0.023457537459503238,5.1404877012828365e-05
61a575850e7f6cea_S,30,S,1,20.2,0.025715786784462593,439.45420808385614,705.1339485214381,896.9417523734177,0.016329608386075948,9.5280220193672e-06
75676e1dd3a1a1c2_S,08,S,1,0.9,0.015310976467242148,442.42915665691254,717.9605691084967,854.5258620689655,0.019834321120689655,0.00011684159107971936
e23f7955cfdf231e_S,27,S,1,10.4,0.016205613212047505,696.0943829834927,862.1298968493797,1440.6633435582821,0.03692664398006135,7.034174632281065e-05
9e0889bde860fdf0_S,18,S,1,12.9,0.016338151773719653,458.21238180862235,735.3990032297697,946.1440284653465,0.01679735844678218,3.0434952350333333e-05
d66fc89ee346b4f1_S,20,S,1,16.5,0.007258534631867439,261.6701637516458,423.3597017390509,390.64014050387595,0.018614303234011628,1.6383844922529534e-05
7616e61140737a3e_S,37,S,1,13.9,0.012268241742947607,552.2377555651087,809.2674638324044,1293.0495689655172,0.024735093390804597,6.338255479931831e-05
b42ff42566f3566c_S,20,S,1,19.3,0.014815650313220092,364.0729729610842,511.28735660465986,592.0167632450331,0.026240266711506623,1.1271235962340143e-05
1b42b35bed5a6bc8_S,33,S,1,13.3,0.019114852610402758,302.85919693271677,592.8989306479523,436.2605168269231,0.013582669771634616,4.974949115421623e-05
7b2ba462e92ac014_S,20,S,1,18.7,0.015103165104609299,345.7390609432767,508.04563332631085,550.6009615384615,0.023391593215811964,1.5461688235518523e-05
1ce0fcd8dadb1645_S,50,S,1,28.7,0.018078411363951528,349.9508952353442,628.75616676912,601.9021739130435,0.0143419688893534,1.1367058505129535e-05
fa69edf5791e8cb3_S,49,S,1,17.8,0.020202130490677813,282.9677384597376,628.5280645075185,380.848855475763,0.008296398114901257,9.422399671166204e-06
60c994e5e587008b_S,19,S,1,17.3,0.018018255411508567,490.8431929171078,784.6569052664211,1119.266982439926,0.017178293957948242,1.2582895578816533e-05
6b5fb29177d31dbc_S,28,S,1,37.8,0.004546355472268039,443.84299751303473,643.9784406104719,783.7748519458545,0.02567772776543993,1.6369071090593934e-05
b96eb15a1c7828cb_S,39,S,1,23.3,0.0203190948837707,271.0986285809659,610.9473001493366,332.9153806584362,0.0087890625,3.018260031240061e-06
df031104b56ff165_S,02,S,1,30.4,0.00636410197335629,909.7029186429252,936.9567705892146,1862.2502628811776,0.07284735229363827,0.0001490003924118355
9ca531fd13a81f8a_S,14,S,1,32.5,0.013153237828034521,353.717849669148,662.9706799712474,547.7669783464567,0.015415942575049213,1.0145884516532533e-05
a737c7bf3dce334f_S,49,S,1,25.1,0.01862161431465062,306.95026152795305,643.0409370377811,474.2137738853503,0.009133658439490445,6.106489308876917e-06
ff06ba4e9e02c8ea_R,30,R,0,25.104183,0.004847373116025984,1062.4493866662617,915.6382413361399,2023.1986464968154,0.10034397392515923,0.00032040223595686257
8f872ddb827567c2_R,45,R,0,23.0,0.00941453132958149,1035.3798635706667,1086.5522343419912,2391.418202364395,0.06995936196105702,0.00018897143309004605
acf3209393f3f8df_R,45,R,0,35.4059,0.021638686022877815,1116.8228511617665,1052.9417699260707,2394.3301151761516,0.08982125465785908,0.00024002596910577267
f2f2274c47a2bab2_R,28,R,0,26.204367,0.000614562912618704,1011.0641650446765,1076.0551744897398,2346.287393162393,0.06742096878815629,0.000461961462860927
254a6eb927f668ab_R,49,R,0,21.3,0.00865328663355763,953.5762140955143,1055.5215293712547,2240.533502252252,0.05956664672484985,0.0001391264668200165
5a987ad2f2f2f45c_R,08,R,0,21.3,0.012069805579905921,857.2401045202973,941.2749663404846,1843.2221283783783,0.06226539039039039,0.00010727129119914025
de3d7cbfc3e53dc9_R,50,R,0,15.8,0.008137644421869405,935.4179789196718,1009.0735405698246,2118.674089068826,0.06271745318825911,0.00014242225734051317
228c2ac7bdfabb7f_R,38,R,0,14.6,0.0006893103663678606,996.8345415221906,1068.5014506290413,2319.3380743982493,0.06209398933260394,0.0003905773919541389
e12655a48f0404c5_R,08,R,0,22.2,0.008659826621315632,891.0194731922397,986.0747614750632,2022.1766930835736,0.06229455601585014,0.0001419096370227635
0ca9a7fd8846f145_R,26,R,0,24.8,0.024055008180044486,852.1747553888721,909.816564932293,1768.1721166237114,0.06082184781733247,0.0001611052139196545
8db418a22c91a49d_R,02,R,0,31.5,0.021747324203127562,895.6779074486597,918.708582718626,1851.3721446700508,0.0720539538388325,0.00016085701645351946
11595d360c080333_R,14,R,0,18.103017,0.0069308156049406495,994.4570185563636,1036.5244490669525,2245.9971289752652,0.07526691558083039,0.0001989647571463138
6bf65a311cf41656_R,48,R,0,15.802633,0.01839960286030787,902.2208828618524,995.8323816206291,2022.8365384615386,0.061189350328947366,0.0001361729810014367
8069ceb5217722de_R,49,R,0,20.2,0.014441042758821767,871.2935431384846,999.7064597451974,1993.1393393987341,0.052849491940268986,0.00013130683510098606
437e91076ca56bbb_R,30,R,0,20.2,0.0018372520504564445,1110.4785202257399,967.7976047039657,2209.0709058544303,0.10221997997428797,0.00041421197238378227
d6abe9f1f329be0a_R,13,R,0,23.3,0.000567235212087368,1030.238936905761,1083.7764509107437,2384.7843792866943,0.06996219671639232,0.00047568566515110433
6a2f9f039301f497_R,26,R,0,16.7,0.01662817888318446,841.6929715065099,902.6028429456568,1737.8322557471265,0.05909044989224138,0.00012906454503536224
049a937a7bdb03b7_R,02,R,0,26.504417,0.012201376017337959,961.7922057394356,951.6572022543255,2008.7925965018094,0.07837296912696019,0.0001864286750787869
2ce4cd37f063c012_R,09,R,0,25.1,0.00926357861592115,999.6762955535885,970.8323100338711,2063.0672770700635,0.0800227657245223,0.00018374646606389433
ad316fee066c70f1_R,37,R,0,15.1,0.0008417394809294126,1047.5677987065785,981.3914479289213,2170.0046345338983,0.09438828290519068,0.0006071433308534324
86eea30d82d187a5_R,14,R,0,29.4,0.015216660284308495,1049.6077005426794,946.03808810985,2090.8936343852015,0.09517871412540806,0.00021443462173920125
6e9a56905f89c74f_R,10,R,0,29.8,0.009576557428084274,912.0531239341148,953.3481737642977,1962.9157725321888,0.0681749597639485,0.00015672817244194448
bbcb34854d78ecb2_R,07,R,0,16.302717,0.03235704481989447,1339.480491180967,945.0693277890309,2342.5704656862745,0.1508090150122549,0.0001948448916664347
0ec3243bc9e4b07f_R,27,R,0,16.702783,0.0147934736569008,1207.6681679710264,995.9082770594503,2350.8291427203067,0.12353889786877395,0.00042514936649240553
35a777be32ac460e_R,48,R,0,43.8,0.008084959440966823,930.7319564259657,1033.9282754474766,2180.7660701241784,0.062449352857925494,0.00013991733430884778
6d54f7a0aba3788b_R,09,R,0,25.1,0.007486480500281139,1038.992645444687,1001.8580142017113,2171.666003184713,0.08636357981687898,0.00021859804110135883
3e69551681370a25_R,49,R,0,40.006667,0.007802165265062922,982.7730785511347,1053.9034671529105,2273.4624800159872,0.067373054681255,0.0001699952408671379
f8626b7c61d6de23_R,50,R,0,11.4019,0.012162386321177589,971.6800910359054,1010.639336968415,2162.2680322128854,0.06905008096988796,0.0001982750545721501
6901dee8951be466_R,50,R,0,37.102491,0.007971973289247598,934.4032416981512,1007.0048880793247,2115.4835668103447,0.06455246497844827,0.00015009673370514065
ecb42740ec8b9395_R,37,R,0,27.4,0.0005749755678126858,994.7456590213011,1050.8013818306772,2279.6455659276544,0.07077913050612603,0.0004699169658124447
2e9405115b66bb21_R,27,R,0,17.9,0.036194604203118985,1131.9843746949539,985.2892369870375,2287.3883928571427,0.10371878487723214,0.0002396374475210905
57ca1e3103611861_R,08,R,0,27.850667,0.013901545769382231,850.4104875843968,936.0709943156705,1819.2899684270953,0.06161929983495982,0.00011913474008906633
7270080d9c433d43_R,38,R,0,22.703783,0.003314991926365688,1273.2861791063576,985.6112541526936,2431.646126760563,0.1333344795334507,0.0004270525532774627
4aeb475a653f55fc_R,38,R,0,11.10185,0.0004925672049236334,1058.6978491662346,1097.3578542768555,2445.4701008645534,0.07808700693443804,0.0005674585700035095
d5fdd7f4547ca443_R,19,R,0,18.0,0.0077615294279364195,947.1060927724418,1050.6874291791662,2235.013321492007,0.05876980878108348,0.00013020476035308093
edcc91d79bf9f9cf_R,38,R,0,22.1,0.001617988031229474,938.4485735652333,1002.7806414254874,2096.112970332851,0.06272046852387844,0.0002909047470893711
fc3287c439540207_R,36,R,0,38.3,0.0007862612177956171,874.7667257368188,996.4760035004925,2023.8878446115289,0.057811357821637425,0.00028388958889991045
c34761af2ef9eb69_R,02,R,0,41.5,0.00866272598084912,950.1756618346107,950.9833076273255,1998.735061680802,0.07739803693619893,0.0001696681574685499
2876cfd1b3633147_R,20,R,0,15.1,0.0007140566577122198,911.953184419942,1025.7773979264018,2136.040121822034,0.06066066935911017,0.00033406971488147974
ca8795c43d31301b_R,39,R,0,17.4029,0.0008665840938879809,930.7211035833064,1035.4461368545653,2176.3987821691176,0.05663254681755515,0.00033326807897537947
8627486c3b615091_R,48,R,0,14.602433,0.009597925901662894,909.4398766536568,1015.2434058631927,2099.8187910284464,0.06095181721827134,0.00013772178499493748
c8939d804df539e8_R,10,R,0,28.5,0.012395008660026345,939.6532640596029,998.4226866061219,2096.0911195286194,0.06762448705808081,0.00015682274533901364
b0c8d060744dde63_R,33,R,0,22.3,0.011810348680804333,860.0053483887066,977.4905971160821,1950.7263271162124,0.05813068844153515,0.00011092922795796767
26bd4c2893734f5e_R,06,R,0,30.105017,0.007194573598991444,964.9111831037544,1029.7952412095985,2204.9432120085016,0.06910347203772582,0.00016681563283782452
bc145a11ac81692a_R,02,R,0,31.1,0.020387350927386288,923.7914611810824,933.0719264890918,1921.071244855967,0.0747753504372428,0.00015866081230342388
9b2ec5d418b3778a_R,15,R,0,11.1,0.0013105187232337141,1004.3093050201326,1039.6331540273557,2253.3546469740636,0.07326329475864553,0.0004591318720486015
dd0fd3ed3c3d18a3_R,21,R,0,38.506417,0.007334140576920224,1065.62935912433,968.6338238005543,2137.6920681063125,0.09582032872196844,0.00024310714798048139
3d489c7af7b563b5_R,18,R,0,14.002333,0.007758513517788195,952.8611013430776,1013.7615472172554,2149.1866438356165,0.0659792826055936,0.00016466790111735463
710132ca68f40c4c_R,44,R,0,26.5,0.0015020260262152937,1182.5332410900169,1061.7361130870447,2473.0756182147165,0.11170390719240048,0.0010813561966642737
253fb497950d29d9_R,48,R,0,27.303508,0.008716368480854601,922.6391453789901,1021.8865563350887,2131.7330210772834,0.061232412726873534,0.00016376053099520504
b00461ecade8e5e1_R,27,R,0,10.4,0.0076463653778888864,966.0248061768315,993.7495796170698,2108.7758819018404,0.07247381853911043,0.00022498751059174538
51453fc5fa7b3e12_R,40,R,0,21.1,0.0005093662942054227,1053.0381143123657,1088.679650120665,2423.1178977272725,0.07594031131628788,0.0005347987171262503
b55e9cc80e7fe241_R,44,R,0,20.0,0.0008308974107467615,1180.7715540333231,1059.327669031009,2465.580071884984,0.11121580471246006,0.0010953753953799605
91c72c20c892efca_R,45,R,0,12.632267,0.06578627575146635,989.8872166750585,972.4652819705373,2091.8117088607596,0.07057209256329114,0.00014460641250479966
e190b32375493698_R,26,R,0,23.7,0.027965832267941672,937.4336594079175,950.2287359879338,1923.256157219973,0.06991778951585695,0.0001466948597226292
ed067230ebce77de_R,37,R,0,18.6,0.0007434216894122302,1085.2944315463953,989.0956451622185,2205.554660652921,0.09391024350300688,0.0005454891361296177
a4bc405150c35e6c_R,48,R,0,18.203033,0.0082448863665086,911.5870809219082,1035.649748452262,2165.6552065026362,0.058688145320738135,0.00014140509301796556
9bee8c90d62a70e6_R,27,R,0,17.4029,0.014861223069613062,1206.1401853505347,996.6851107145044,2350.112017463235,0.12329640107996323,0.00030709305428899825
14707853aa85c539_R,50,R,0,13.8023,0.02869092346829906,913.1355361332351,920.824585072164,1902.615017361111,0.07177508318865741,0.00014881472452543676
